strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,持股月份覆蓋率,持股數p10,晉升,未過原因
PS_qb0of3__MOM_qb2of3__None__v0,PS_qb0,MOM_qb2,0.18527143734118923,0.16434511041889355,0.02092632692229568,-0.6434105035183026,0.47813495511149723,156.47138047138048,1.0,99.0,True,
P_IC_qb0of3__EV_S_qb0of3__None__v0,P_IC_qb0,EV_S_qb0,0.1851690280562388,0.17867438611691733,0.006494641939321477,-0.5518399517641667,0.6008941877794337,239.6094276094276,1.0,100.0,True,
P_IC_qb0of3__FCF_OI_qb1of3__None__v0,P_IC_qb0,FCF_OI_qb1,0.1841328203450041,0.17867438611691733,0.005458434228086784,-0.5609899037388622,0.49861860281541903,143.95286195286195,1.0,73.0,True,
P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__None__v0,P_IC_qb0,NETDEBT_EBITDA_qb1,0.1828242597650629,0.17867438611691733,0.004149873648145563,-0.5398577592592515,0.5330090340514246,97.6936026936027,1.0,27.0,True,
P_IC_qb0of3__ROIC_qb1of3__None__v0,P_IC_qb0,ROIC_qb1,0.18272926888937446,0.17867438611691733,0.004054882772457136,-0.5258095349073368,0.5280929975089953,187.5993265993266,1.0,72.0,True,
PB_qb0of3__ROIC_qb1of3__None__v0,PB_qb0,ROIC_qb1,0.18223831681550728,0.18050911811184078,0.0017291987036665013,-0.5188440831632347,0.5331550802139038,186.02020202020202,1.0,78.0,True,
PB_qb0of3__ROE_qb1of3__None__v0,PB_qb0,ROE_qb1,0.18183368727864435,0.18050911811184078,0.0013245691668035686,-0.5312032679883569,0.5319207108680792,185.65993265993265,1.0,72.0,True,
P_IC_qb0of3__OCF_E_qb2of3__None__v0,P_IC_qb0,OCF_E_qb2,0.18169077162055913,0.17867438611691733,0.0030163855036418052,-0.5287015430445334,0.516039603960396,131.37373737373738,1.0,64.0,True,
P_IC_qb0of3__MOM_qb2of3__None__v0,P_IC_qb0,MOM_qb2,0.18134305708824927,0.17867438611691733,0.0026686709713319434,-0.651562596336962,0.47437118902439024,155.16835016835017,1.0,84.0,True,
PB_qb0of3__FCF_P_qb1of3__None__v0,PB_qb0,FCF_P_qb1,0.1810049825348956,0.18050911811184078,0.0004958644230548259,-0.5821890448969773,0.50996138996139,102.03367003367003,1.0,52.0,True,
PB_qb0of3__None__None__v0,PB_qb0,（空集合）,0.18050911811184078,0.18050911811184078,0.0,-0.5768944034944556,0.6852870024191775,463.010101010101,1.0,260.0,True,
P_IC_qb0of3__None__None__v0,P_IC_qb0,（空集合）,0.17867438611691733,0.17867438611691733,0.0,-0.5713605770152994,0.6812738853503185,463.010101010101,1.0,260.0,True,
P_IC_qb0of3__DEBTRATIO_qb1of3__None__v0,P_IC_qb0,DEBTRATIO_qb1,0.17820977128879134,0.17867438611691733,-0.00046461482812598653,-0.5818140955392173,0.5827744440522414,130.59259259259258,1.0,75.0,True,
MOM_qb2of3__EV_EBITDA_qb0of3__None__v0,EV_EBITDA_qb0,MOM_qb2,0.17816366229087532,0.1454246752563002,0.03273898703457512,-0.6348355359950415,0.48217067682187986,160.0841750841751,1.0,98.0,True,
EV_S_qb0of3__EV_EBITDA_qb0of3__None__v0,EV_S_qb0,EV_EBITDA_qb0,0.17809224021688452,0.15703616256886455,0.021056077648019977,-0.5146922509538817,0.5216657287563309,225.59259259259258,1.0,119.0,True,
PB_qb0of3__MOM_qb2of3__None__v0,PB_qb0,MOM_qb2,0.17784854968810193,0.18050911811184078,-0.0026605684237388516,-0.6452235781940819,0.4789782791087909,153.69360269360268,1.0,86.0,True,
PS_qb0of3__OCF_E_qb2of3__None__v0,PS_qb0,OCF_E_qb2,0.1770945770309813,0.16434511041889355,0.012749466612087756,-0.5272899613988771,0.49238743116294137,161.5050505050505,1.0,65.0,True,
PB_qb0of3__ACCRUAL_qb0of3__None__v0,PB_qb0,ACCRUAL_qb0,0.17652061393823848,0.18050911811184078,-0.003988504173602303,-0.5846337809220177,0.5084881853636155,157.7946127946128,1.0,123.0,True,
P_IC_qb0of3__FCF_P_qb1of3__None__v0,P_IC_qb0,FCF_P_qb1,0.17643282368710866,0.17867438611691733,-0.0022415624298086634,-0.5601511637935047,0.49876586741889983,84.33670033670033,1.0,40.0,True,
PB_qb0of3__NETDEBT_EBITDA_qb2of3__None__v0,PB_qb0,NETDEBT_EBITDA_qb2,0.17628642719528287,0.18050911811184078,-0.004222690916557914,-0.6068875659977616,0.6254272043745728,209.9124579124579,1.0,163.0,True,
P_IC_qb0of3__ROIC_qb2of3__None__v0,P_IC_qb0,ROIC_qb2,0.17524597133334008,0.17867438611691733,-0.0034284147835772494,-0.6872505167953287,0.5051958433253397,36.34006734006734,1.0,3.0,True,
ROE_qb2of3__EV_EBITDA_qb0of3__None__v0,EV_EBITDA_qb0,ROE_qb2,0.1751333441657017,0.1454246752563002,0.029708668909401492,-0.4562478278242993,0.4966115051221434,124.56902356902357,1.0,57.0,True,
EV_S_qb0of3__DEBTRATIO_qb0of3__None__v0,EV_S_qb0,DEBTRATIO_qb0,0.1737613000797975,0.15703616256886455,0.016725137510932964,-0.5421900519102227,0.5813953488372093,109.8013468013468,1.0,60.0,True,
PB_qb1of3__ROE_qb2of3__None__v0,ROE_qb2,PB_qb1,0.17368474528587585,0.10857200626884822,0.06511273901702763,-0.5137553839758412,0.5159701255363102,128.74074074074073,1.0,30.0,True,
EV_EBITDA_qb0of3__ROIC_qb1of3__None__v0,EV_EBITDA_qb0,ROIC_qb1,0.17304387553983713,0.1454246752563002,0.027619200283536927,-0.5373359024094899,0.5374848851269649,102.9023569023569,1.0,72.0,True,
EV_EBITDA_qb0of3__ROIC_qb2of3__None__v0,EV_EBITDA_qb0,ROIC_qb2,0.17195031758070844,0.1454246752563002,0.02652564232440824,-0.47505084573867684,0.49763406940063093,126.04713804713805,1.0,61.0,True,
PS_qb0of3__ROE_qb2of3__None__v0,PS_qb0,ROE_qb2,0.16803068714784408,0.16434511041889355,0.003685576728950535,-0.458134858835072,0.49334073251942284,123.24915824915826,1.0,36.0,True,
ROE_qb1of3__EV_EBITDA_qb0of3__None__v0,EV_EBITDA_qb0,ROE_qb1,0.16753762281561357,0.1454246752563002,0.022112947559313367,-0.5464742763038489,0.5340864822750292,113.74074074074075,1.0,79.0,True,
FCF_OI_qb1of3__FCF_P_qb2of3__None__v0,FCF_P_qb2,FCF_OI_qb1,0.1661308330210336,0.12214294842787288,0.04398788459316072,-0.5457034508595386,0.4745520849849374,84.54208754208754,1.0,33.0,True,
MOM_qb2of3__ROE_qb2of3__None__v0,MOM_qb2,ROE_qb2,0.1649096027006769,0.11517070621059111,0.04973889649008578,-0.6448056711474527,0.49916965300235994,174.15488215488216,1.0,78.0,True,
PS_qb0of3__ACCRUAL_qb0of3__None__v0,PS_qb0,ACCRUAL_qb0,0.1648074184621935,0.16434511041889355,0.0004623080432999416,-0.5363572558196155,0.4890645856864154,168.56228956228955,1.0,100.0,True,
PS_qb0of3__DEBTRATIO_qb0of3__None__v0,PS_qb0,DEBTRATIO_qb0,0.16454566385826408,0.16434511041889355,0.00020055343937053216,-0.5136596971309048,0.5559065066329754,53.94949494949495,1.0,22.0,True,
PS_qb0of3__None__None__v0,PS_qb0,（空集合）,0.16434511041889355,0.16434511041889355,0.0,-0.5642914796284875,0.5782059250051792,462.6363636363636,1.0,260.0,True,
PS_qb0of3__ROIC_qb2of3__None__v0,PS_qb0,ROIC_qb2,0.16337747244409084,0.16434511041889355,-0.0009676379748027042,-0.45271347000979545,0.49078341013824883,97.006734006734,1.0,28.0,True,
P_IC_qb1of3__ROIC_qb2of3__None__v0,P_IC_qb1,ROIC_qb2,0.16248848629635226,0.10774864588230604,0.054739840414046226,-0.5143891391351545,0.5002476473501734,127.0976430976431,1.0,29.0,True,
PS_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,PS_qb0,NETDEBT_EBITDA_qb0,0.1623346227872262,0.16434511041889355,-0.002010487631667335,-0.5413372926260409,0.5502471169686985,98.87542087542087,1.0,29.0,True,
PS_qb0of3__DEBTRATIO_qb2of3__None__v0,PS_qb0,DEBTRATIO_qb2,0.16192316720535427,0.16434511041889355,-0.0024219432135392793,-0.581698898974436,0.5355242566510172,249.53198653198652,1.0,153.0,True,
PS_qb0of3__DEBTRATIO_qb1of3__None__v0,PS_qb0,DEBTRATIO_qb1,0.16164172783718755,0.16434511041889355,-0.002703382581705993,-0.5485487907605058,0.5285212219518789,159.15488215488216,1.0,84.0,True,
EV_S_qb0of3__ROE_qb2of3__None__v0,EV_S_qb0,ROE_qb2,0.16125483918444772,0.15703616256886455,0.004218676615583172,-0.5021863961372497,0.5056343147946202,131.85858585858585,1.0,56.0,True,
OCF_E_qb1of3__EV_EBITDA_qb0of3__None__v0,EV_EBITDA_qb0,OCF_E_qb1,0.1611145807766723,0.1454246752563002,0.015689905520372083,-0.5768111198716348,0.49580130100532227,129.4915824915825,1.0,76.0,True,
PS_qb0of3__NETDEBT_EBITDA_qb2of3__None__v0,PS_qb0,NETDEBT_EBITDA_qb2,0.16108156841581445,0.16434511041889355,-0.0032635420030791007,-0.5951502312980717,0.5518110236220473,223.55555555555554,1.0,167.0,True,
PS_qb0of3__OCF_E_qb1of3__None__v0,PS_qb0,OCF_E_qb1,0.16105240877452465,0.16434511041889355,-0.0032927016443689006,-0.5629107646545549,0.5021134878954784,135.57912457912457,1.0,95.0,True,
PS_qb0of3__ROIC_qb1of3__None__v0,PS_qb0,ROIC_qb1,0.16094874682218596,0.16434511041889355,-0.0033963635967075856,-0.5512500867714467,0.5139994510019215,197.86868686868686,1.0,101.0,True,
PS_qb0of3__FCF_OI_qb1of3__None__v0,PS_qb0,FCF_OI_qb1,0.1602886894689004,0.16434511041889355,-0.004056420949993145,-0.5668169868965331,0.49080532656943565,212.12794612794613,1.0,119.0,True,
PS_qb0of3__EV_S_qb0of3__None__v0,PS_qb0,EV_S_qb0,0.16026918058568085,0.16434511041889355,-0.004075929833212699,-0.5561249504630753,0.5516840882694541,351.006734006734,1.0,175.0,True,
MOM_qb2of3__OCF_E_qb2of3__None__v0,MOM_qb2,OCF_E_qb2,0.16022546885760813,0.11517070621059111,0.04505476264701702,-0.6550896866145042,0.4946786568764953,156.8148148148148,1.0,87.0,True,
EV_S_qb0of3__OCF_E_qb1of3__None__v0,EV_S_qb0,OCF_E_qb1,0.1599721772341416,0.15703616256886455,0.0029360146652770425,-0.5621445261553834,0.5158690176322418,140.25925925925927,1.0,91.0,True,
P_IC_qb1of3__ROE_qb2of3__None__v0,ROE_qb2,P_IC_qb1,0.15952276167140345,0.10857200626884822,0.050950755402555226,-0.5310198273069179,0.49766941556113303,121.35690235690235,1.0,30.0,True,
EV_EBITDA_qb0of3__FCF_OI_qb1of3__None__v0,EV_EBITDA_qb0,FCF_OI_qb1,0.1588416616824344,0.1454246752563002,0.013416986426134203,-0.5515649150487443,0.47745152354570636,140.02020202020202,1.0,73.0,True,
MOM_qb2of3__ROIC_qb2of3__None__v0,MOM_qb2,ROIC_qb2,0.15843219174837309,0.11517070621059111,0.043261485537781974,-0.6587116001152904,0.49236370094121823,170.53198653198652,1.0,76.0,True,
EV_S_qb0of3__ROIC_qb2of3__None__v0,EV_S_qb0,ROIC_qb2,0.15799574490089796,0.15703616256886455,0.0009595823320334151,-0.5124242320144536,0.4993324432576769,116.79461279461279,1.0,52.0,True,
MOM_qb2of3__EV_EBITDA_qb1of3__None__v0,EV_EBITDA_qb1,MOM_qb2,0.15785208153346586,0.12168343275173998,0.036168648781725876,-0.647061342683034,0.49247606019151846,155.83164983164983,1.0,80.0,True,
EV_S_qb0of3__FCF_OI_qb1of3__None__v0,EV_S_qb0,FCF_OI_qb1,0.1576248487356633,0.15703616256886455,0.0005886861667987464,-0.56684588812331,0.49596174282678,216.7104377104377,1.0,130.0,True,
PB_qb1of3__ROIC_qb2of3__None__v0,PB_qb1,ROIC_qb2,0.15726720889947043,0.1059915100055453,0.05127569889392514,-0.5143433027111264,0.5108839050131926,133.0875420875421,1.0,41.0,True,
EV_S_qb0of3__None__None__v0,EV_S_qb0,（空集合）,0.15703616256886455,0.15703616256886455,0.0,-0.5633380633376319,0.5774938169826875,460.2154882154882,1.0,260.0,True,
MOM_qb2of3__FCF_P_qb2of3__None__v0,FCF_P_qb2,MOM_qb2,0.15540904841423941,0.12214294842787288,0.03326609998636654,-0.6494781307876818,0.49099099099099097,147.1010101010101,1.0,94.4,True,
EV_S_qb0of3__OCF_E_qb2of3__None__v0,EV_S_qb0,OCF_E_qb2,0.15462123639236114,0.15703616256886455,-0.002414926176503407,-0.5480216605028541,0.49704903959652325,161.2962962962963,1.0,77.0,True,
EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,EV_S_qb0,NETDEBT_EBITDA_qb0,0.15451356457625898,0.15703616256886455,-0.0025225979926055686,-0.5624340526254373,0.585321655089097,186.53872053872053,1.0,94.0,True,
EV_S_qb0of3__ACCRUAL_qb0of3__None__v0,EV_S_qb0,ACCRUAL_qb0,0.15433085717622674,0.15703616256886455,-0.0027053053926378023,-0.543958995319615,0.4886143163484121,162.996632996633,1.0,92.0,True,
EV_S_qb0of3__NETDEBT_EBITDA_qb2of3__None__v0,EV_S_qb0,NETDEBT_EBITDA_qb2,0.1541547522146991,0.15703616256886455,-0.002881410354165448,-0.5926369808794729,0.508424599831508,124.17845117845118,1.0,77.0,True,
OCF_E_qb2of3__EV_EBITDA_qb0of3__None__v0,EV_EBITDA_qb0,OCF_E_qb2,0.15339211904025563,0.1454246752563002,0.007967443783955419,-0.5126520422320688,0.49266223343269894,150.7003367003367,1.0,108.0,True,
MOM_qb2of3__ACCRUAL_qb0of3__None__v0,MOM_qb2,ACCRUAL_qb0,0.15172057801880778,0.11517070621059111,0.03654987180821667,-0.6665732313705154,0.47812447006952685,140.9090909090909,1.0,101.0,True,
MOM_qb2of3__FCF_OI_qb1of3__None__v0,MOM_qb2,FCF_OI_qb1,0.1494073362333117,0.11517070621059111,0.03423663002272059,-0.654273371697033,0.48240385400506247,155.22222222222223,1.0,88.0,True,
MOM_qb2of3__ROIC_qb1of3__None__v0,MOM_qb2,ROIC_qb1,0.1489494323621996,0.11517070621059111,0.033778726151608485,-0.6336329785251416,0.48408313601683767,148.11111111111111,1.0,96.0,True,
EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,EV_EBITDA_qb0,NETDEBT_EBITDA_qb0,0.14659325251889155,0.1454246752563002,0.0011685772625913415,-0.5774362554973786,0.5268220495745468,182.87205387205387,1.0,105.0,True,
EV_EBITDA_qb1of3__NETDEBT_EBITDA_qb2of3__None__v0,EV_EBITDA_qb1,NETDEBT_EBITDA_qb2,0.14627716761851484,0.12168343275173998,0.024593734866774852,-0.5721215151848129,0.48784273150543195,137.43434343434345,1.0,77.0,True,
EV_EBITDA_qb0of3__None__None__v0,EV_EBITDA_qb0,（空集合）,0.1454246752563002,0.1454246752563002,0.0,-0.5737599470290273,0.4961524631427544,460.35690235690237,1.0,260.0,True,
EV_EBITDA_qb0of3__DEBTRATIO_qb1of3__None__v0,EV_EBITDA_qb0,DEBTRATIO_qb1,0.1453333100047871,0.1454246752563002,-9.136525151309804e-05,-0.5857422584560147,0.48794788273615636,139.986531986532,1.0,82.0,True,
EV_EBITDA_qb0of3__DEBTRATIO_qb2of3__None__v0,EV_EBITDA_qb0,DEBTRATIO_qb2,0.14301532522542537,0.1454246752563002,-0.002409350030874835,-0.5446743707472683,0.4676258992805755,159.59595959595958,1.0,91.0,True,
MOM_qb2of3__ROE_qb1of3__None__v0,MOM_qb2,ROE_qb1,0.142453064325746,0.11517070621059111,0.027282358115154892,-0.645036845032225,0.4804154563858815,145.5185185185185,1.0,98.0,True,
P_IC_qb1of3__MOM_qb2of3__None__v0,MOM_qb2,P_IC_qb1,0.14135123829913576,0.11517070621059111,0.02618053208854465,-0.6761239040907139,0.46693735498839906,146.7037037037037,1.0,82.0,True,
EV_EBITDA_qb0of3__FCF_P_qb2of3__None__v0,EV_EBITDA_qb0,FCF_P_qb2,0.1412545523155624,0.1454246752563002,-0.004170122940737819,-0.5759712852145482,0.4784390044043839,164.8989898989899,1.0,96.0,True,
P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__None__v0,P_IC_qb1,NETDEBT_EBITDA_qb0,0.14111189279231584,0.10774864588230604,0.0333632469100098,-0.5928940296961107,0.5344827586206896,159.25252525252526,1.0,61.0,True,
MOM_qb2of3__NETDEBT_EBITDA_qb0of3__None__v0,MOM_qb2,NETDEBT_EBITDA_qb0,0.141070955355993,0.11517070621059111,0.0259002491454019,-0.6870922863386513,0.4722514189615304,138.07407407407408,1.0,81.0,True,
MOM_qb2of3__NETDEBT_EBITDA_qb1of3__None__v0,MOM_qb2,NETDEBT_EBITDA_qb1,0.14096998093909052,0.11517070621059111,0.02579927472849941,-0.6609557981963678,0.478059600732954,156.0909090909091,1.0,79.0,True,
MOM_qb2of3__DEBTRATIO_qb2of3__None__v0,MOM_qb2,DEBTRATIO_qb2,0.1409681494808137,0.11517070621059111,0.025797443270222598,-0.6731392790452497,0.4520755479244521,152.75084175084174,1.0,90.6,True,
PB_qb1of3__MOM_qb2of3__None__v0,MOM_qb2,PB_qb1,0.14055424123730442,0.11517070621059111,0.02538353502671331,-0.6840193473509522,0.471822256126633,147.7138047138047,1.0,83.0,True,
P_IC_qb1of3__DEBTRATIO_qb0of3__None__v0,P_IC_qb1,DEBTRATIO_qb0,0.1393426824369417,0.10774864588230604,0.03159403655463566,-0.5909772153269996,0.5389294403892944,156.56228956228955,1.0,84.0,True,
MOM_qb2of3__ACCRUAL_qb1of3__None__v0,MOM_qb2,ACCRUAL_qb1,0.13564208643476539,0.11517070621059111,0.020471380224174274,-0.6770072324995009,0.4832225514535117,152.8956228956229,1.0,103.0,True,
MOM_qb2of3__NETDEBT_EBITDA_qb2of3__None__v0,MOM_qb2,NETDEBT_EBITDA_qb2,0.13535856297428794,0.11517070621059111,0.020187856763696832,-0.6688709700921995,0.4421352893235534,145.3804713804714,1.0,91.0,True,
MOM_qb2of3__DEBTRATIO_qb1of3__None__v0,MOM_qb2,DEBTRATIO_qb1,0.13517618077461835,0.11517070621059111,0.020005474564027237,-0.6651463139318867,0.46809346161397997,148.6195286195286,1.0,98.0,True,
EV_EBITDA_qb1of3__DEBTRATIO_qb2of3__None__v0,EV_EBITDA_qb1,DEBTRATIO_qb2,0.13449319651294744,0.12168343275173998,0.01280976376120746,-0.5814028927430606,0.4829067170589246,136.07407407407408,1.0,64.0,True,
MOM_qb2of3__DEBTRATIO_qb0of3__None__v0,MOM_qb2,DEBTRATIO_qb0,0.13434664389931616,0.11517070621059111,0.019175937688725053,-0.6905862015633975,0.46826384567517115,142.34006734006735,1.0,90.0,True,
DEBTRATIO_qb2of3__FCF_P_qb2of3__None__v0,FCF_P_qb2,DEBTRATIO_qb2,0.13414183650936895,0.12214294842787288,0.011998888081496073,-0.5844881495089496,0.4827171297309123,172.3030303030303,1.0,86.0,True,
MOM_qb2of3__FCF_OI_qb2of3__None__v0,MOM_qb2,FCF_OI_qb2,0.13351239190976916,0.11517070621059111,0.018341685699178045,-0.6777403399127256,0.48227183191070255,147.22222222222223,1.0,102.6,True,
MOM_qb2of3__OCF_E_qb1of3__None__v0,MOM_qb2,OCF_E_qb1,0.13329269559525958,0.11517070621059111,0.01812198938466847,-0.6785539576156003,0.48255576435983333,149.82154882154882,1.0,103.0,True,
ROIC_qb1of3__FCF_P_qb2of3__None__v0,FCF_P_qb2,ROIC_qb1,0.13214928588991603,0.12214294842787288,0.010006337462043158,-0.5918658107233186,0.4971478718736288,175.42424242424244,1.0,104.0,True,
NETDEBT_EBITDA_qb2of3__FCF_P_qb2of3__None__v0,FCF_P_qb2,NETDEBT_EBITDA_qb2,0.130367316892525,0.12214294842787288,0.008224368464652132,-0.6120600514582353,0.48550193656443,171.32323232323233,1.0,105.0,True,
EV_EBITDA_qb1of3__ACCRUAL_qb0of3__None__v0,EV_EBITDA_qb1,ACCRUAL_qb0,0.12987807961629594,0.12168343275173998,0.008194646864555954,-0.5895654566453352,0.4924317864967138,142.05723905723906,1.0,71.0,True,
PS_qb1of3__MOM_qb2of3__None__v0,MOM_qb2,PS_qb1,0.12985143618864448,0.11517070621059111,0.014680729978053364,-0.6905167014707336,0.46072331324129884,145.33670033670035,1.0,83.0,True,
EV_S_qb1of3__MOM_qb2of3__None__v0,MOM_qb2,EV_S_qb1,0.12920025367569776,0.11517070621059111,0.014029547465106651,-0.6931763164038787,0.46208828358929777,144.93602693602693,1.0,86.0,True,
ROE_qb1of3__FCF_P_qb2of3__None__v0,FCF_P_qb2,ROE_qb1,0.12843923926750733,0.12214294842787288,0.006296290839634455,-0.5929653964670092,0.4970681100586378,170.93939393939394,1.0,105.0,True,
OCF_E_qb2of3__FCF_P_qb2of3__None__v0,FCF_P_qb2,OCF_E_qb2,0.12762602498232223,0.12214294842787288,0.005483076554449351,-0.5838552490869633,0.47902547825340996,165.0841750841751,1.0,99.0,True,
EV_EBITDA_qb1of3__FCF_OI_qb1of3__None__v0,EV_EBITDA_qb1,FCF_OI_qb1,0.1275583968310292,0.12168343275173998,0.005874964079289224,-0.5902280765914176,0.5013352323304255,177.17845117845118,1.0,100.0,True,
PS_qb1of3__DEBTRATIO_qb0of3__None__v0,PS_qb1,DEBTRATIO_qb0,0.12634493133806424,0.10454523190678677,0.021799699431277464,-0.6204393164947257,0.5110613969674372,159.7205387205387,1.0,91.0,True,
EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__None__v0,NETDEBT_EBITDA_qb2,EV_S_qb1,0.12592618420732227,0.11310247772162718,0.012823706485695086,-0.6137490581980913,0.49558823529411766,172.36363636363637,1.0,106.0,True,
ROE_qb2of3__NETDEBT_EBITDA_qb2of3__None__v0,NETDEBT_EBITDA_qb2,ROE_qb2,0.12573108691877288,0.11310247772162718,0.012628609197145702,-0.5004201871639496,0.4561849123698247,90.73063973063974,1.0,31.0,True,
EV_EBITDA_qb1of3__ROIC_qb1of3__None__v0,EV_EBITDA_qb1,ROIC_qb1,0.12513866146333696,0.12168343275173998,0.0034552287115969804,-0.5975789943150778,0.49374369323915235,193.32996632996634,1.0,110.0,True,
PB_qb1of3__OCF_E_qb2of3__None__v0,OCF_E_qb2,PB_qb1,0.12468663979722217,0.10702478116805669,0.017661858629165472,-0.5614887704561671,0.4903878967125469,145.7979797979798,1.0,74.0,True,
MOM_qb2of3__FCF_P_qb1of3__None__v0,MOM_qb2,FCF_P_qb1,0.12449311185748302,0.11517070621059111,0.009322405646891907,-0.6889377013409039,0.47591684975494336,148.07407407407408,1.0,88.0,True,
ACCRUAL_qb0of3__FCF_P_qb2of3__None__v0,FCF_P_qb2,ACCRUAL_qb0,0.12374675560791215,0.12214294842787288,0.001603807180039274,-0.606197714721214,0.4716528004116991,163.2861952861953,1.0,105.0,True,
ROE_qb0of3__EV_EBITDA_qb1of3__None__v0,EV_EBITDA_qb1,ROE_qb0,0.12350332831042143,0.12168343275173998,0.0018198955586814503,-0.6347548852691047,0.4700854700854701,53.178451178451176,1.0,38.0,True,
MOM_qb2of3__FCF_P_qb0of3__None__v0,MOM_qb2,FCF_P_qb0,0.12263642895378513,0.11517070621059111,0.007465722743194014,-0.6877333841884584,0.4635822646886263,144.33333333333334,1.0,89.6,True,
FCF_P_qb2of3__None__None__v0,FCF_P_qb2,（空集合）,0.12214294842787288,0.12214294842787288,0.0,-0.6039548182246113,0.48128727534723614,461.71380471380473,1.0,260.0,True,
ROE_qb2of3__FCF_P_qb2of3__None__v0,FCF_P_qb2,ROE_qb2,0.12202542765864322,0.12214294842787288,-0.00011752076922966204,-0.5270971454518711,0.47932790224032584,143.1986531986532,1.0,60.0,True,
EV_EBITDA_qb1of3__None__None__v0,EV_EBITDA_qb1,（空集合）,0.12168343275173998,0.12168343275173998,0.0,-0.5927523439544337,0.4938528241373166,460.53198653198655,1.0,260.0,True,
